"2951","010","0000004125","2951-010-1806","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1807","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1808","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1809","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1810","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1811","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1812","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1813","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1814","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1815","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1816","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1817","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1818","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1819","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1820","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1821","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1822","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1823","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1824","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1825","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1826","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1827","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1828","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1829","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1830","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1831","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1832","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1833","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1834","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1835","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1836","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1837","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1838","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1839","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1840","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1841","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1842","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1843","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1844","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1845","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1846","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1847","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1848","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1849","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1850","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1851","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1852","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1853","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1854","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1855","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1856","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1857","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1858","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1859","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1860","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1861","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1862","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1863","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1864","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1865","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1866","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1867","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1868","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1869","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1870","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1871","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1872","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1873","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1874","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1875","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1876","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1877","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1878","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1879","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1880","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1881","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1882","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1883","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
"2951","010","0000004125","2951-010-1884","20250625","0000004125","13","∂≈ º“≤02","äøéöÅ@éÅñºÇOÇQ","","","","002","005","","","","","010","20250723","","620050","","","20250723",
"2951","010","0000004225","2951-010-1885","20250625","0000004225","11","∂≈ º“≤03","äøéöÅ@éÅñºÇOÇR","","","","006","","","","","","009","20250723","","620019","","","20250723",
"2951","010","0000004025","2951-010-1886","20250625","0000004025","11","∂≈ º“≤01","äøéöÅ@éÅñºÇOÇP","","","","001","002","003","004","005","006","004","20250723","","620010","","","20250723",
